Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_180610.jpg,3.59,3.541015625,0.04898437499999986
IMG_20250922_180612.jpg,3.6,3.55859375,0.04140625000000009
IMG_20250922_180614.jpg,3.61,3.583984375,0.026015624999999876
IMG_20250922_180616.jpg,3.62,3.71875,0.0987499999999999
IMG_20250922_180618.jpg,3.63,3.625,0.004999999999999893
IMG_20250922_180620.jpg,3.64,3.59375,0.046250000000000124
IMG_20250922_180621.jpg,3.65,3.66796875,0.01796875000000009
IMG_20250922_180624.jpg,3.66,3.638671875,0.021328125000000142
IMG_20250922_180626.jpg,3.67,3.732421875,0.06242187500000007
IMG_20250922_180634.jpg,3.68,3.7890625,0.10906249999999984
IMG_20250922_180636.jpg,3.69,3.68359375,0.006406249999999947
IMG_20250922_180639.jpg,3.7,3.744140625,0.04414062499999982
IMG_20250922_180641.jpg,3.71,3.6796875,0.030312499999999964
IMG_20250922_180644.jpg,3.72,3.66015625,0.059843750000000195
IMG_20250922_180645.jpg,3.73,3.599609375,0.13039062499999998
IMG_20250922_180648.jpg,3.74,3.765625,0.025624999999999787
IMG_20250922_180650.jpg,3.75,3.8828125,0.1328125
IMG_20250922_180652.jpg,3.76,3.88671875,0.1267187500000002
IMG_20250922_180657.jpg,3.77,3.912109375,0.14210937499999998
IMG_20250922_180659.jpg,3.78,3.841796875,0.061796875000000195
IMG_20250922_180701.jpg,3.79,3.826171875,0.036171874999999964
IMG_20250922_180702.jpg,3.8,3.865234375,0.06523437500000018
IMG_20250922_180704.jpg,3.81,3.9453125,0.13531249999999995
IMG_20250922_180709.jpg,3.82,3.79296875,0.02703124999999984
IMG_20250922_180712.jpg,3.83,3.955078125,0.12507812499999993
IMG_20250922_180717.jpg,3.84,3.865234375,0.025234375000000142
IMG_20250922_180720.jpg,3.85,3.83203125,0.01796875000000009
IMG_20250922_180721.jpg,3.86,3.9296875,0.06968750000000012
IMG_20250922_180725.jpg,3.87,3.935546875,0.0655468749999999
IMG_20250922_180727.jpg,3.88,3.794921875,0.0850781249999999
IMG_20250922_180730.jpg,3.89,3.875,0.015000000000000124
IMG_20250922_180732.jpg,3.9,3.888671875,0.011328124999999911
IMG_20250922_180734.jpg,3.91,3.837890625,0.07210937500000014
IMG_20250922_180736.jpg,3.92,3.859375,0.06062499999999993
IMG_20250922_180738.jpg,3.93,3.837890625,0.09210937500000016
IMG_20250922_180740.jpg,3.94,3.845703125,0.09429687499999995
IMG_20250922_180742.jpg,3.95,3.90234375,0.04765625000000018
IMG_20250922_180744.jpg,3.96,3.94921875,0.010781249999999964
IMG_20250922_180746.jpg,3.97,3.96484375,0.005156250000000195
IMG_20250922_180748.jpg,3.98,4.0078125,0.027812500000000018
IMG_20250922_180755.jpg,3.99,3.9296875,0.06031250000000021
