Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_175934.jpg,2.88,2.58203125,0.2979687499999999
IMG_20250922_175937.jpg,2.89,2.505859375,0.3841406250000001
IMG_20250922_175940.jpg,2.9,2.7109375,0.1890624999999999
IMG_20250922_175944.jpg,2.91,2.763671875,0.14632812500000014
IMG_20250922_175947.jpg,2.92,2.59375,0.32624999999999993
IMG_20250922_175955.jpg,2.93,2.70703125,0.22296875000000016
IMG_20250922_175958.jpg,2.94,2.771484375,0.16851562499999995
IMG_20250922_180022.jpg,2.95,2.642578125,0.3074218750000002
IMG_20250922_180038.jpg,2.96,2.689453125,0.27054687499999996
IMG_20250922_180046.jpg,2.97,2.685546875,0.2844531250000002
IMG_20250922_180052.jpg,2.98,2.806640625,0.17335937499999998
IMG_20250922_180055.jpg,2.99,2.66015625,0.3298437500000002
IMG_20250922_180101.jpg,3.0,2.75390625,0.24609375
IMG_20250922_180105.jpg,3.01,2.62890625,0.3810937499999998
IMG_20250922_180113.jpg,3.02,2.66796875,0.35203125
IMG_20250922_180117.jpg,3.03,2.732421875,0.2975781249999998
IMG_20250922_180121.jpg,3.04,2.646484375,0.39351562500000004
IMG_20250922_180127.jpg,3.05,2.75390625,0.2960937499999998
IMG_20250922_180131.jpg,3.06,2.806640625,0.25335937500000005
IMG_20250922_180135.jpg,3.07,2.6875,0.38249999999999984
IMG_20250922_180139.jpg,3.08,2.8671875,0.21281250000000007
IMG_20250922_180149.jpg,3.09,2.69921875,0.39078124999999986
IMG_20250922_180156.jpg,3.1,2.82421875,0.2757812500000001
IMG_20250922_180159.jpg,3.11,2.958984375,0.15101562499999988
IMG_20250922_180202.jpg,3.12,2.84375,0.2762500000000001
IMG_20250922_180206.jpg,3.13,3.033203125,0.0967968749999999
IMG_20250922_180210.jpg,3.14,3.0546875,0.08531250000000012
IMG_20250922_180213.jpg,3.15,3.0703125,0.07968749999999991
IMG_20250922_180217.jpg,3.16,3.046875,0.11312500000000014
IMG_20250922_180220.jpg,3.17,3.162109375,0.007890624999999929
IMG_20250922_180224.jpg,3.18,2.92578125,0.25421875000000016
IMG_20250922_180228.jpg,3.19,3.140625,0.04937499999999995
IMG_20250922_180231.jpg,3.2,3.201171875,0.0011718749999998224
IMG_20250922_180235.jpg,3.21,3.23046875,0.020468750000000036
IMG_20250922_180240.jpg,3.22,3.25390625,0.033906249999999805
IMG_20250922_180243.jpg,3.23,3.12890625,0.10109374999999998
IMG_20250922_180248.jpg,3.24,3.197265625,0.04273437500000021
IMG_20250922_180257.jpg,3.25,3.3046875,0.0546875
IMG_20250922_180302.jpg,3.26,3.150390625,0.10960937499999979
IMG_20250922_180306.jpg,3.27,3.099609375,0.17039062500000002
