Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_175726.jpg,2.61,2.3203125,0.2896874999999999
IMG_20250922_175730.jpg,2.62,2.259765625,0.3602343750000001
IMG_20250922_175734.jpg,2.63,2.302734375,0.3272656249999999
IMG_20250922_175737.jpg,2.64,2.330078125,0.3099218750000001
IMG_20250922_175740.jpg,2.65,2.46875,0.1812499999999999
IMG_20250922_175746.jpg,2.66,2.373046875,0.28695312500000014
IMG_20250922_175758.jpg,2.67,2.666015625,0.003984374999999929
IMG_20250922_175802.jpg,2.68,2.55859375,0.12140625000000016
IMG_20250922_175808.jpg,2.69,2.7421875,0.05218750000000005
IMG_20250922_175812.jpg,2.7,2.697265625,0.0027343750000001776
IMG_20250922_175816.jpg,2.71,2.62109375,0.08890624999999996
IMG_20250922_175828.jpg,2.72,2.716796875,0.0032031250000001954
IMG_20250922_175834.jpg,2.73,2.787109375,0.05710937500000002
IMG_20250922_175839.jpg,2.74,2.861328125,0.12132812499999979
IMG_20250922_175843.jpg,2.75,2.8125,0.0625
IMG_20250922_175846.jpg,2.76,2.73046875,0.029531249999999787
IMG_20250922_175852.jpg,2.77,2.72265625,0.04734375000000002
IMG_20250922_175901.jpg,2.78,2.822265625,0.042265625000000195
IMG_20250922_175904.jpg,2.79,2.64453125,0.14546875000000004
IMG_20250922_175907.jpg,2.8,2.8203125,0.020312500000000178
IMG_20250922_175910.jpg,2.81,2.716796875,0.09320312500000005
IMG_20250922_175913.jpg,2.82,2.806640625,0.01335937499999984
IMG_20250922_175917.jpg,2.83,2.8203125,0.009687500000000071
IMG_20250922_175920.jpg,2.84,2.712890625,0.12710937499999986
IMG_20250922_175923.jpg,2.85,2.740234375,0.10976562500000009
IMG_20250922_175926.jpg,2.86,2.6796875,0.18031249999999988
IMG_20250922_175930.jpg,2.87,2.740234375,0.1297656250000001
IMG_20250922_175934.jpg,2.88,2.65625,0.2237499999999999
IMG_20250922_175937.jpg,2.89,2.677734375,0.21226562500000012
IMG_20250922_175940.jpg,2.9,2.791015625,0.10898437499999991
IMG_20250922_175944.jpg,2.91,2.80078125,0.10921875000000014
IMG_20250922_175947.jpg,2.92,2.72265625,0.19734374999999993
IMG_20250922_175955.jpg,2.93,2.86328125,0.06671875000000016
IMG_20250922_175958.jpg,2.94,2.8203125,0.11968749999999995
IMG_20250922_180022.jpg,2.95,2.755859375,0.19414062500000018
IMG_20250922_180038.jpg,2.96,2.748046875,0.21195312499999996
IMG_20250922_180046.jpg,2.97,2.83203125,0.1379687500000002
IMG_20250922_180052.jpg,2.98,2.91796875,0.06203124999999998
IMG_20250922_180055.jpg,2.99,2.771484375,0.2185156250000002
